tags,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.display_name
"['python', 'csv', 'sorting', 'indexing', 'dask']",367,46971252.0,1,5,2017-10-27 09:00:53,2017-10-27 08:59:17,,46971219,CC BY-SA 3.0,dask set_index from large unordered csv file,141.0,4117997.0,registered,56.0,Julian C
"['python', 'group-by', 'aggregate', 'dask']",1302,,1,5,2017-09-06 18:41:15,2017-09-06 16:25:33,,46080171,CC BY-SA 3.0,Constructing Mode and Corresponding Count Functions Using Custom Aggregation Functions for GroupBy in Dask,191.0,4107361.0,registered,33.0,user48944
"['python', 'parallel-processing', 'distributed-computing', 'dask']",1023,,1,5,2017-08-29 12:05:15,2017-04-18 23:27:37,,43483820,CC BY-SA 3.0,Dask Distributed Diagnostic Webpage not working,1094.0,5030014.0,registered,75.0,David Hoffman
['dask'],867,42655598.0,1,5,2017-03-07 18:25:44,2017-03-07 18:14:50,,42655413,CC BY-SA 3.0,Using all cores in Dask,345.0,2229533.0,registered,75.0,JuanPabloMF
"['python', 'numpy', 'pandas', 'dask']",954,34226468.0,2,5,2019-09-03 09:38:28,2015-12-11 13:59:28,,34225275,CC BY-SA 3.0,Shifting all rows in dask dataframe,327.0,2306819.0,registered,,TroyHurts
"['python', 'hdf5', 'blaze', 'dask']",1435,,1,5,2015-10-15 06:46:22,2015-10-14 15:42:57,,33129839,CC BY-SA 3.0,Choosing a framework for larger than memory data analysis with python,1994.0,1224456.0,registered,56.0,Nagasaki45
"['python', 'numpy', 'dask', 'dot-product']",782,,1,5,2019-04-30 17:09:33,2018-07-13 20:21:13,,51332325,CC BY-SA 4.0,Why does Dask array throw memory error when Numpy doesn&#39;t on dot product calculation?,51.0,10072719.0,registered,,dtretiak
"['python', 'dask']",104,,0,5,2017-03-02 15:57:35,2017-03-02 02:20:57,,42545685,CC BY-SA 3.0,Non deterministic results with dask,289.0,6131136.0,registered,,Thrasibule
"['python', 'dask']",734,,0,5,2016-11-28 13:10:52,2016-11-28 13:10:52,,40845169,CC BY-SA 3.0,Aggregation fails when using lambdas,279.0,2969648.0,registered,57.0,barney.balazs
"['python', 'postgresql', 'dataframe', 'cassandra', 'dask']",989,,1,5,2018-04-30 12:21:46,2016-10-06 23:33:05,,39907188,CC BY-SA 3.0,Lazy create Dask DataFrame from PostgreSQL / Cassandra,1552.0,618045.0,registered,40.0,Sklavit
"['python', 'dask']",160,,0,5,2016-07-21 00:06:01,2016-07-21 00:06:01,,38492742,CC BY-SA 3.0,using spot instances with dask.distributed,4828.0,1260682.0,registered,56.0,JRR
"['python', 'pandas', 'dataframe', 'memory', 'dask']",5060,50051329.0,3,4,2019-06-03 09:51:07,2018-04-26 20:18:31,,50051210,CC BY-SA 3.0,Avoiding Memory Issues For GroupBy on Large Pandas DataFrame,1791.0,7668467.0,registered,71.0,OverflowingTheGlass
"['python', 'pandas', 'dask']",6113,40020855.0,1,4,2016-10-13 14:24:08,2016-10-13 11:37:32,,40019905,CC BY-SA 3.0,How to map a column with dask,5918.0,59300.0,registered,95.0,wishi
"['python', 'multithreading', 'pandas', 'multiprocessing', 'dask']",5299,46755226.0,1,4,2018-11-26 07:57:57,2017-10-15 11:27:28,,46754524,CC BY-SA 4.0,dask.multiprocessing or pandas + multiprocessing.pool: what&#39;s the difference?,527.0,3456764.0,registered,67.0,ilpomo
"['python', 'dask']",2413,,1,4,2015-12-14 14:22:18,2015-12-14 09:15:58,,34263232,CC BY-SA 3.0,creating dask dataframe by reading a pickle file in dask module of Python,3088.0,5533254.0,registered,70.0,Satya
"['python', 'dask', 'bigdata']",1980,36269790.0,2,4,2019-01-16 09:57:38,2016-03-28 19:17:55,,36269461,CC BY-SA 3.0,How do Dask dataframes handle larger-than-memory datasets?,5816.0,356729.0,registered,89.0,dukebody
"['python', 'pandas', 'dask']",1504,43105249.0,1,4,2017-03-29 23:16:18,2017-03-29 21:15:40,,43104302,CC BY-SA 3.0,How to create Dask DataFrame from a list of urls?,2239.0,2286597.0,registered,73.0,Philipp_Kats
"['python', 'pandas', 'dask']",4962,,1,4,2020-01-29 16:23:28,2018-05-28 15:02:07,,50569171,CC BY-SA 4.0,How do I find the length of a dataframe in dask?,51.0,8858246.0,registered,,C. L.
"['python', 'dask', 'python-xarray', 'rasterio']",1534,46900324.0,1,4,2017-10-24 12:12:43,2017-10-23 22:15:11,,46899337,CC BY-SA 3.0,Convert raster time series of multiple GeoTIFF images to NetCDF,11074.0,2005869.0,registered,90.0,Rich Signell
"['dask', 'fastparquet']",4107,46372372.0,3,4,2020-06-18 09:01:27,2017-09-22 18:34:14,,46371182,CC BY-SA 3.0,How to read multiple parquet files (with same schema) from multiple directories with dask/fastparquet,190.0,1230746.0,registered,50.0,Tim Morton
"['python', 'csv', 'separator', 'dask']",3453,,2,4,2019-04-24 18:59:56,2015-12-14 11:45:59,,34266263,CC BY-SA 3.0,Reading csv with separator in python dask,3088.0,5533254.0,registered,70.0,Satya
['dask'],2797,50114802.0,2,4,2018-09-10 20:15:06,2018-04-30 17:25:25,,50105355,CC BY-SA 4.0,selecting few rows by index from dask dataframe?,127.0,4441584.0,registered,,madnavs
"['python', 'numpy', 'parallel-processing', 'dask']",1671,48750069.0,1,4,2018-02-12 15:37:43,2018-02-12 15:23:57,,48749771,CC BY-SA 3.0,parallel dask for loop slower than regular loop?,511.0,4003082.0,registered,79.0,mistakeNot
"['python', 'dask']",988,50613803.0,3,4,2019-05-15 03:36:43,2017-12-14 11:55:30,,47812785,CC BY-SA 3.0,Remove empty partitions in Dask,796.0,6690508.0,registered,67.0,morganics
"['python', 'dask']",5824,,3,4,2019-03-13 10:16:30,2017-10-25 03:04:17,,46923274,CC BY-SA 3.0,Appending new column to dask dataframe,6275.0,2530674.0,registered,73.0,sachinruk
"['group-by', 'aggregation', 'dask']",2994,46380632.0,2,4,2018-03-13 10:59:39,2017-09-23 02:15:31,,46375382,CC BY-SA 3.0,Aggregate a Dask dataframe and produce a dataframe of aggregates,252.0,1410983.0,registered,,j-bennet
"['dask', 'dask-distributed', 'dask-delayed']",132,59230547.0,2,4,2019-12-10 21:10:45,2019-11-30 08:49:31,,59114616,CC BY-SA 4.0,dask.distributed not utilising the cluster,291.0,8721742.0,registered,,Naren Babu R
"['python', 'runtime-error', 'pyinstaller', 'dask']",1101,57060198.0,1,4,2019-07-17 06:24:29,2019-07-16 12:29:57,,57057336,CC BY-SA 4.0,Dask + pyinstaller fails,99.0,10411895.0,registered,,luca pescatore
"['pandas', 'google-cloud-platform', 'google-bigquery', 'bigdata', 'dask']",2618,55035236.0,4,4,2019-03-07 14:31:28,2019-03-06 23:05:15,,55033606,CC BY-SA 4.0,Load a huge data from BigQuery to python/pandas/dask,476.0,2183883.0,registered,62.0,MT467
"['python', 'pandas', 'optimization', 'dask']",1502,,2,4,2019-05-28 20:55:57,2018-10-17 08:18:00,,52850269,CC BY-SA 4.0,Dask: Drop NAs on columns?,91.0,10517265.0,registered,,Robert T. Tusk
"['distributed', 'dask']",3045,50932400.0,1,4,2019-10-02 12:14:06,2018-06-19 00:50:47,,50919227,CC BY-SA 4.0,Is it possible to shutdown a dask.distributed cluster given a Client instance?,628.0,2960140.0,registered,100.0,Dave Hirschfeld
"['python', 'parallel-processing', 'time-series', 'forecasting', 'dask']",1360,49434386.0,2,4,2018-03-22 18:10:31,2018-03-21 21:41:22,,49416980,CC BY-SA 3.0,How to efficiently parallelize time series forecasting using dask?,143.0,7789752.0,registered,,Davis
"['dask', 'dask-distributed']",240,,1,4,2017-12-10 09:42:03,2017-12-04 19:20:58,,47640466,CC BY-SA 3.0,Dask performances: workflow doubts,6138.0,4819376.0,registered,35.0,rpanai
"['python-2.7', 'dask']",4038,,2,4,2019-02-05 04:41:56,2017-06-20 13:47:33,,44654906,CC BY-SA 3.0,Parallel excel sheet read from dask,135.0,4430128.0,registered,12.0,schuler
"['python', 'encryption', 'amazon-s3', 'dask']",506,57810397.0,2,4,2019-09-05 17:27:00,2017-04-12 03:49:50,,43359943,CC BY-SA 3.0,dask.dataframe&#39;s to_parquet support server side encryption?,83.0,416817.0,registered,,DigitalPig
['dask'],1080,51042640.0,2,4,2020-02-09 18:34:14,2016-10-14 12:03:50,,40042748,CC BY-SA 4.0,How to specify the directory that dask uses for temporary files?,2157.0,5082048.0,registered,94.0,Someone
"['python', 'dask']",1045,38743372.0,3,4,2019-03-13 16:21:44,2016-08-03 11:39:36,,38742536,CC BY-SA 3.0,Howto copy a dask dataframe?,287.0,1150175.0,registered,89.0,Michael
['dask'],3465,35847497.0,1,4,2016-03-08 22:39:47,2016-03-07 06:12:20,,35837283,CC BY-SA 3.0,dask df.col.unique() vs df.col.drop_duplicates(),5433.0,843348.0,registered,62.0,Daniel Mahler
"['python', 'numpy', 'profiling', 'dask']",1322,34438580.0,2,4,2016-01-21 08:02:33,2015-12-23 11:02:53,,34434217,CC BY-SA 3.0,why is dot product in dask slower than in numpy,363.0,3529642.0,registered,88.0,istern
"['python', 'dataframe', 'filtering', 'dask', 'fastparquet']",1564,51245341.0,1,4,2018-07-09 12:12:40,2018-07-09 11:18:48,,51244304,CC BY-SA 4.0,filtering with dask read_parquet method gives unwanted results,1816.0,9253013.0,registered,,moshevi
"['python-requests', 'screen-scraping', 'dask', 'dask-delayed']",574,,2,4,2018-05-30 20:11:50,2018-05-15 16:21:54,,50355003,CC BY-SA 4.0,using dask for scraping via requests,580.0,4650316.0,registered,,Sergio Lucero
"['python', 'group-by', 'dask']",856,48732783.0,1,4,2018-02-16 10:21:49,2018-02-11 14:42:58,,48732666,CC BY-SA 3.0,"dask: how to groupby, aggregate without losing column used for groupby",369.0,2141350.0,registered,43.0,Omley
"['python', 'pandas', 'group-by', 'apply', 'dask']",5457,45122816.0,1,4,2019-05-10 18:45:56,2017-07-14 16:16:58,,45107528,CC BY-SA 3.0,Groupby and apply pandas vs dask,6138.0,4819376.0,registered,35.0,rpanai
"['python', 'pandas', 'dask']",775,44598719.0,1,4,2017-06-16 22:18:04,2017-06-16 20:15:59,,44597310,CC BY-SA 3.0,Distributing rows amongst partitions in a Dask DataFrame,1196.0,3407994.0,registered,87.0,kuanb
"['python', 'arrays', 'numpy', 'dask']",371,43899692.0,1,4,2017-05-10 18:01:45,2017-05-10 17:37:55,,43899330,CC BY-SA 3.0,Slicing for n individual elements in a dask array,151.0,5198930.0,registered,100.0,Philip Blankenau
"['python', 'pandas', 'dask']",4303,,2,4,2019-03-26 13:04:06,2017-03-17 15:19:11,,42861234,CC BY-SA 4.0,Row by row processing of a Dask DataFrame,41.0,7727854.0,registered,,Caerbanog
"['python', 'dataframe', 'dask']",263,42857362.0,1,4,2017-03-17 12:18:17,2017-03-17 05:02:27,,42849572,CC BY-SA 3.0,How to repartition a dataframe into fixed sized partitions?,628.0,2960140.0,registered,100.0,Dave Hirschfeld
"['python', 'pandas', 'dataframe', 'sorting', 'dask']",5122,,1,4,2020-01-29 10:10:57,2017-03-15 14:30:52,,42812682,CC BY-SA 4.0,How can I sort values within a Dask dataframe group?,1568.0,1566200.0,registered,67.0,user1566200
"['python', 'dask']",3063,42653756.0,1,4,2017-03-07 17:44:20,2017-03-06 21:44:20,,42636152,CC BY-SA 3.0,After using Dask pivot_table I lose the index column,2241.0,3596337.0,registered,62.0,keiv.fly
"['python', 'multiprocessing', 'dask']",478,,1,4,2017-01-17 21:17:45,2017-01-17 20:43:21,,41706618,CC BY-SA 3.0,Calling dask inside dask spawned process,71.0,7432291.0,registered,,Samaneh Navabpour
"['python', 'pandas', 'dask']",883,39807277.0,1,4,2016-10-01 13:34:52,2016-09-30 13:39:33,,39792928,CC BY-SA 3.0,Lazily create dask dataframe from generator,796.0,6690508.0,registered,67.0,morganics
"['python', 'pandas', 'dataframe', 'dask', 'castra']",2272,33947642.0,2,4,2015-11-26 22:07:22,2015-11-26 18:28:49,,33945086,CC BY-SA 3.0,Dask DataFrame: Resample over groupby object with multiple rows,5396.0,677712.0,registered,96.0,zanbri
"['python', 'dask']",377,,2,4,2019-03-08 18:55:39,2019-02-28 14:45:09,,54928233,CC BY-SA 4.0,"How to update the shape, chunks and chunksize metadata of a dask array with nan dimensions",33204.0,163740.0,registered,75.0,ogrisel
"['python', 'hdf5', 'dask', 'h5py', 'python-xarray']",1373,54822213.0,1,4,2019-02-22 07:37:37,2019-02-11 11:15:14,,54629358,CC BY-SA 4.0,Loading hdf5 files into python xarrays,115.0,9657367.0,registered,,fmfreeze
"['python', 'numpy', 'dask']",417,53389741.0,1,4,2018-11-20 10:39:06,2018-11-20 09:05:26,,53389534,CC BY-SA 4.0,Get unique rows of dask array without using dask dataframe,882.0,1826893.0,registered,86.0,Edgar H
"['python', 'python-3.x', 'dask', 'dask-distributed']",1838,,1,4,2018-10-07 12:40:47,2018-10-07 11:00:28,,52687833,CC BY-SA 4.0,Dask compute is very slow,93.0,3399296.0,registered,,Neno M.
"['python', 'numpy', 'dask', 'python-xarray', 'numpy-ufunc']",212,51832254.0,1,4,2018-08-14 00:37:36,2018-08-07 22:16:01,,51736172,CC BY-SA 4.0,What&#39;s the difference between dask=parallelized and dask=allowed in xarray&#39;s apply_ufunc?,838.0,3154101.0,registered,,ThomasNicholas
"['python', 'dask', 'dask-distributed']",1064,49711370.0,1,4,2018-04-07 19:50:55,2018-03-29 08:53:10,,49551759,CC BY-SA 3.0,Running shell commands in parallel using dask distributed,2157.0,5082048.0,registered,94.0,Someone
"['python', 'dataframe', 'dask']",96,48726783.0,1,4,2018-02-10 23:42:05,2018-02-10 23:24:48,,48726649,CC BY-SA 3.0,Dask Dataframe groupby has no len(),5764.0,1499803.0,registered,100.0,Back2Basics
"['dask', 'dask-distributed']",643,46054536.0,1,4,2017-09-05 12:27:38,2017-09-05 10:24:38,,46052691,CC BY-SA 3.0,Safe &amp; performant way to modify dask dataframe,215.0,8237513.0,registered,100.0,evilkonrex
"['python', 'pandas', 'numpy', 'dataframe', 'dask']",1534,45692980.0,1,4,2017-08-15 12:37:53,2017-08-15 02:03:03,,45685507,CC BY-SA 3.0,Complex filtering in dask DataFrame,1094.0,5030014.0,registered,75.0,David Hoffman
"['python', 'dask']",817,44091380.0,1,4,2017-05-20 22:26:22,2017-05-20 17:53:56,,44089147,CC BY-SA 3.0,How to manage GPU resources on a single worker in dask distributed?,43.0,8041502.0,registered,,Celvin
"['python', 'dask']",349,40117491.0,2,4,2016-10-18 21:12:36,2016-10-18 20:10:53,,40117237,CC BY-SA 3.0,How to programm a stencil with Dask,85.0,7037692.0,registered,,Guillermo Cornejo Su&#225;rez
"['numpy', 'time-series', 'dask', 'python-xarray']",149,59355260.0,2,4,2019-12-16 10:59:21,2019-12-12 19:15:06,,59311359,CC BY-SA 4.0,how to make a memory efficient multiple dimension groupby/stack using xarray?,91.0,12526816.0,registered,,Ziskin_Ziv
"['python', 'pandas', 'dataframe', 'bigdata', 'dask']",182,57461035.0,1,4,2019-08-12 12:15:53,2019-08-06 13:39:19,,57377393,CC BY-SA 4.0,Does dask dataframe.persist() keep results for the next query?,896.0,1088305.0,registered,55.0,Mark Horvath
"['python', 'dataframe', 'conditional-statements', 'dask']",1150,,1,4,2019-01-23 00:13:00,2019-01-22 06:50:23,,54302694,CC BY-SA 4.0,Updating the values of a column in a dask dataframe based on some condition on some other columns,315.0,2356563.0,registered,,Monirrad
"['python-3.x', 'pandas', 'dask']",55,49026413.0,1,4,2018-02-28 10:32:58,2018-02-28 09:43:13,,49026362,CC BY-SA 3.0,Get new dataframe with only the latest rows per user,1809.0,9305450.0,registered,,dennis-w
"['python', 'pandas', 'dataframe', 'dask']",1078,,1,4,2018-02-14 21:16:19,2018-02-14 04:46:24,,48779824,CC BY-SA 3.0,How to perform positional indexing in Python Dask dataframes,437.0,3433625.0,registered,,shellcat_zero
"['pandas', 'dask']",1773,48467204.0,3,4,2020-07-02 04:36:07,2018-01-26 18:02:40,,48467042,CC BY-SA 3.0,dask dataframes -time series partitions,317.0,3757265.0,registered,43.0,user3757265
"['python', 'python-2.7', 'pandas', 'dataframe', 'dask']",1153,47387908.0,2,4,2018-11-21 20:34:24,2017-11-19 12:21:23,,47376786,CC BY-SA 3.0,python dask dataframe splitting column of tuples into two columns,2683.0,4406595.0,registered,82.0,thebeancounter
"['python', 'dask']",688,,1,4,2017-08-08 13:19:28,2017-08-07 21:35:57,,45556056,CC BY-SA 3.0,Dask dataframes known_divisions and performance,6138.0,4819376.0,registered,35.0,rpanai
"['python', 'dataframe', 'group-by', 'dask']",1317,,1,4,2017-07-03 18:03:11,2017-06-30 21:49:55,,44855266,CC BY-SA 3.0,Dask: Getting the Row which has the max value in groups using groupby,6138.0,4819376.0,registered,35.0,rpanai
"['python', 'multithreading', 'performance', 'pandas', 'dask']",1517,41663438.0,1,4,2017-01-15 16:31:18,2017-01-15 15:02:52,,41662575,CC BY-SA 3.0,Slow Dask performance on CSV date parsing?,697.0,782941.0,registered,89.0,Mike Shea
"['python', 'pandas', 'numpy', 'dataframe', 'dask']",94,59415005.0,3,4,2019-12-19 18:18:43,2019-12-13 23:05:00,,59330855,CC BY-SA 4.0,memory efficient way to create a column that indicates a unique combination of values from a set of columns,834.0,3259331.0,registered,62.0,jtorca
"['dask', 'python-xarray']",212,,1,4,2019-06-07 10:57:07,2019-04-17 12:50:27,,55727953,CC BY-SA 4.0,dask.array.apply_gufunc with multiple outputs of different shapes,6930.0,432978.0,registered,,Fran&#231;ois
"['python', 'pandas', 'dataframe', 'dask']",155,55657888.0,1,4,2019-04-12 18:50:48,2019-04-12 16:41:28,,55656207,CC BY-SA 4.0,Merge multiple DataFrames,667.0,7541421.0,registered,,PEBKAC
"['python', 'python-3.x', 'dask']",1797,,1,4,2018-09-11 16:02:32,2018-09-09 20:52:55,,52248566,CC BY-SA 4.0,ValueError: The columns in the computed data do not match the columns in the provided metadata,1050.0,2963716.0,registered,43.0,Acacia
['dask'],778,,1,4,2018-01-26 13:57:50,2018-01-26 05:55:08,,48456396,CC BY-SA 3.0,compute very slow when processing large array,41.0,9270849.0,registered,,user9270849
"['python', 'python-3.x', 'dask']",577,47573871.0,1,4,2017-12-07 11:05:53,2017-11-30 10:55:12,,47571715,CC BY-SA 3.0,Dask: create strictly increasing index,796.0,6690508.0,registered,67.0,morganics
"['python', 'python-2.7', 'distributed', 'dask']",302,39127953.0,1,4,2016-08-24 16:24:58,2016-08-24 15:34:22,,39127531,CC BY-SA 3.0,How to use Future with map method of the Executor from dask.distrubuted (Python library)?,2998.0,704329.0,registered,94.0,wl2776
"['python', 'twitter', 'dataframe', 'transpose', 'dask']",1688,38799815.0,1,4,2016-08-20 15:34:00,2016-08-04 07:19:40,,38760864,CC BY-SA 3.0,How do you transpose a dask dataframe (convert columns to rows) to approach tidy data principles,599.0,4205207.0,registered,,Linwoodc3
"['python', 'matrix', 'dask']",1027,,1,4,2016-02-21 18:50:35,2016-02-11 15:01:05,,35342769,CC BY-SA 3.0,Multiplying large matrices with dask,825.0,1007084.0,registered,50.0,sulkeh
"['pandas', 'dask', 'bcolz']",704,,2,4,2015-12-24 01:06:08,2015-12-23 00:17:41,,34426672,CC BY-SA 3.0,Why does dask.dataframe compute() result gives IndexError in specific cases? How to find reason of async error?,39.0,5661300.0,registered,,RA Prism
"['dask', 'python-xarray']",217,,0,4,2019-04-15 12:59:39,2019-04-05 18:12:00,,55541193,CC BY-SA 4.0,How do I get xarray.interp() to work in parallel?,41.0,11318472.0,registered,,euronion
"['python', 'dask']",225,,0,4,2019-02-25 10:01:03,2019-02-25 10:01:03,,54863646,CC BY-SA 4.0,memory error in dask when using dummy encoder,351.0,7421447.0,registered,,Michael Schroter
"['python', 'hdfs', 'dask', 'dask-distributed']",1011,54812910.0,2,4,2019-02-21 17:25:44,2019-02-17 03:03:36,,54729748,CC BY-SA 4.0,Dask Distributed: Reading .csv from HDFS,71.0,321520.0,registered,,jonathan
"['python', 'multiprocessing', 'dask', 'python-xarray', 'netcdf4']",149,,0,4,2018-09-17 20:03:41,2018-09-17 20:03:41,,52374936,CC BY-SA 4.0,xarray/dask - limiting the number of threads/cpus,161.0,7322852.0,registered,,Trevor J. Smith
"['python-3.x', 'tornado', 'dask', 'concurrent.futures', 'dask-distributed']",565,,0,4,2018-09-13 18:04:27,2018-09-13 18:04:27,,52319439,CC BY-SA 4.0,Tornado unexpected exception in Future &lt;Future cancelled&gt; after timeout,1640.0,7450581.0,registered,,Vladyslav Moisieienkov
"['python', 'numpy', 'dask', 'vaex']",1511,,0,4,2019-05-09 20:34:51,2018-07-25 10:16:08,,51516387,CC BY-SA 4.0,Time series decimation benchmark: Dask vs Vaex,1647.0,2007153.0,registered,,DougR
"['pandas', 'dataframe', 'dask', 'dask-distributed', 'dask-delayed']",300,,1,4,2018-07-05 10:16:10,2018-06-28 09:14:09,,51079012,CC BY-SA 4.0,dask how to define a custom (time fold) function that operates in parallel and returns a dataframe with a different shape,81.0,6573589.0,registered,,PhaKuDi
"['dask', 'dask-distributed']",159,51027568.0,2,4,2018-08-29 03:42:56,2018-06-25 15:42:22,,51027287,CC BY-SA 4.0,How to replicate data when it is faster to compute than transfer in dask distributed?,43.0,9989986.0,registered,,Stan Seibert
